,ano_campeonato,rodada,estadio,publico,publico_max,time_mandante,gols_mandante,time_visitante,gols_visitante,arbitro,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
1111,2023,19,Estádio Governador Magalhães Pinto,29847,57483,Atlético-MG,1,EC Bahia,0,Savio Pereira Sampaio,2,9,15,12,4,1
1112,2023,2,Estádio Urbano Caldeira,11233,20120,Santos,0,Atlético-MG,0,Braulio da Silva Machado,9,6,11,21,0,1
1113,2023,5,Estádio Urbano Caldeira,7262,20120,Santos,3,EC Bahia,0,Wagner do Nascimento Magalhães,1,4,18,13,5,1
1114,2023,7,Estádio Urbano Caldeira,12641,20120,Santos,0,Palmeiras,0,Raphael Claus,3,4,15,11,0,3
1115,2023,32,Estádio Urbano Caldeira,12923,20120,Santos,0,Cuiabá-MT,0,Savio Pereira Sampaio,4,4,13,7,0,1
1116,2023,34,Estádio Urbano Caldeira,13442,20120,Santos,0,São Paulo,0,Raphael Claus,1,4,12,14,1,1
1117,2023,7,Estádio Nabi Abi Chedid,3769,13212,RB Bragantino,2,Athletico-PR,0,Felipe Fernandes,6,5,20,12,2,3
1118,2023,8,Estádio Nabi Abi Chedid,5988,13212,RB Bragantino,2,Santos,0,Anderson Daronco,5,4,13,10,3,4
1119,2023,11,Estádio Nabi Abi Chedid,10103,13212,RB Bragantino,4,Flamengo,0,Anderson Daronco,17,2,2,5,2,2
1120,2023,12,Estádio Nabi Abi Chedid,3798,13212,RB Bragantino,2,Goiás,0,Bruno Mota Correia,10,4,17,23,0,6
1121,2023,14,Estádio Nabi Abi Chedid,9411,13212,RB Bragantino,0,São Paulo,0,Raphael Claus,6,4,16,9,0,0
1122,2023,16,Estádio Nabi Abi Chedid,6446,13212,RB Bragantino,0,Internacional,0,Maguielson Lima Barbosa,13,4,15,14,0,3
1123,2023,21,Estádio Nabi Abi Chedid,3683,13212,RB Bragantino,2,Cuiabá-MT,0,Bruno Mota Correia,11,4,21,14,1,0
1124,2023,23,Estádio Nabi Abi Chedid,5088,13212,RB Bragantino,2,Grêmio,0,André Luiz Skettino Policarpo Bento,5,1,21,16,3,1
1125,2023,33,Estádio Beira-Rio,18669,50848,Internacional,0,Fluminense,0,Rodrigo Jose Pereira de Lima,5,3,13,16,4,0
1126,2023,35,Estádio Beira-Rio,22170,50848,Internacional,1,RB Bragantino,0,Felipe Fernandes,4,7,18,13,0,4
1127,2023,28,Estádio Nabi Abi Chedid,6813,15010,RB Bragantino,1,Fluminense,0,Wilton Sampaio,7,3,17,13,0,3
1128,2023,32,Estádio Nabi Abi Chedid,10797,15010,RB Bragantino,1,Corinthians,0,Raphael Claus,10,6,14,12,0,0
1129,2023,37,Estádio Nabi Abi Chedid,3442,15010,RB Bragantino,1,Coritiba FC,0,Dyorgines Jose Padovani,12,6,16,10,1,1
1130,2023,5,Estádio Governador Plácido Castelo,37775,60326,Fortaleza,0,São Paulo,0,Paulo Cesar Zanovelli,4,10,9,17,3,2
1131,2023,8,Estádio Governador Plácido Castelo,37625,60326,Fortaleza,2,Vasco da Gama,0,Edina Alves Batista,9,5,11,15,3,3
1132,2023,9,Estádio Governador Plácido Castelo,38338,60326,Fortaleza,0,EC Bahia,0,João Vitor Gobi,8,4,17,9,3,3
1133,2023,14,Estádio Governador Plácido Castelo,36399,60326,Fortaleza,1,Athletico-PR,0,André Luiz Skettino Policarpo Bento,7,2,9,18,7,0
1134,2023,19,Estádio Governador Plácido Castelo,32301,60326,Fortaleza,4,Santos,0,Bruno Mota Correia,10,6,19,20,1,3
1135,2023,37,Estádio Governador Plácido Castelo,50317,60326,Fortaleza,1,Goiás,0,Anderson Daronco,4,2,19,14,2,0
1136,2023,9,Estádio Raimundo Sampaio,6701,25000,América-MG,2,Corinthians,0,Anderson Daronco,2,3,16,14,1,0
1137,2023,22,Estádio Raimundo Sampaio,3654,25000,América-MG,2,Santos,0,Leandro Pedro Vuaden,3,5,14,16,4,2
1138,2023,21,Arena MRV,29782,46000,Atlético-MG,2,Santos,0,Rafael Rodrigo Klein,5,2,22,12,2,1
1139,2023,23,Arena MRV,31729,46000,Atlético-MG,1,Botafogo,0,Ramon Abatti,5,3,15,12,4,1
1140,2023,24,Arena MRV,36104,46000,Atlético-MG,1,Cuiabá-MT,0,Rodrigo Jose Pereira de Lima,6,3,15,14,3,1
1141,2023,30,Arena MRV,23003,46000,Atlético-MG,2,Fluminense,0,Raphael Claus,9,4,15,11,2,2
1142,2023,35,Arena MRV,39337,46000,Atlético-MG,3,Grêmio,0,Braulio da Silva Machado,7,7,10,12,1,0
1143,2023,15,Estádio Serra Dourada,12303,14525,Goiás,0,Atlético-MG,0,Raphael Claus,6,4,16,14,0,0
1144,2023,18,Estádio Serra Dourada,8384,14525,Goiás,1,Fortaleza,0,Leandro Pedro Vuaden,5,2,15,10,2,0
1145,2023,22,Estádio Serra Dourada,11038,14525,Goiás,0,Internacional,0,Braulio da Silva Machado,5,5,16,13,3,2
1146,2023,24,Estádio Serra Dourada,13799,14525,Goiás,0,Flamengo,0,Raphael Claus,3,2,15,14,3,1
1147,2023,38,Estádio Serra Dourada,1966,14525,Goiás,1,América-MG,0,Davi de Oliveira Lacerda,8,7,12,13,3,2
1148,2023,3,Estádio Beira-Rio,29193,56000,Internacional,1,Goiás,0,Rodrigo Jose Pereira de Lima,8,11,16,10,1,4
1149,2023,8,Estádio Beira-Rio,19037,56000,Internacional,2,EC Bahia,0,Wagner do Nascimento Magalhães,2,7,10,13,3,0
1150,2023,13,Estádio Beira-Rio,23923,56000,Internacional,0,Cruzeiro,0,Wagner do Nascimento Magalhães,2,4,12,14,1,1
1151,2023,19,Allianz Parque,38555,43713,Palmeiras,1,Cruzeiro,0,Wagner do Nascimento Magalhães,3,5,13,26,1,1
1152,2023,21,Allianz Parque,40292,43713,Palmeiras,1,Vasco da Gama,0,Wilton Sampaio,9,2,20,14,2,1
1153,2023,23,Allianz Parque,38146,43713,Palmeiras,1,Goiás,0,Savio Pereira Sampaio,6,3,12,19,2,5
1154,2023,29,Allianz Parque,32618,43713,Palmeiras,5,São Paulo,0,Raphael Claus,5,0,15,16,3,2
1155,2023,30,Allianz Parque,33747,43713,Palmeiras,1,EC Bahia,0,Rodrigo Jose Pereira de Lima,6,1,15,17,5,0
1156,2023,36,Allianz Parque,29717,43713,Palmeiras,4,América-MG,0,Wilton Sampaio,10,2,10,15,2,2
1157,2023,32,Arena Barueri,17301,32713,Palmeiras,1,Athletico-PR,0,Wilton Sampaio,2,2,17,17,2,1
1158,2023,13,Arena Pantanal,13477,42968,Cuiabá-MT,3,Santos,0,Bruno Mota Correia,9,5,7,16,1,1
1159,2023,18,Arena Pantanal,33091,42968,Cuiabá-MT,3,Flamengo,0,Anderson Daronco,10,6,9,9,1,0
1160,2023,25,Arena Pantanal,8358,42968,Cuiabá-MT,3,Fluminense,0,Paulo Cesar Zanovelli,7,0,18,12,2,3
1161,2023,26,Arena Pantanal,12100,42968,Cuiabá-MT,0,Cruzeiro,0,Rodrigo Jose Pereira de Lima,5,5,9,20,3,1
1162,2023,38,Arena Pantanal,9689,42968,Cuiabá-MT,3,Athletico-PR,0,Paulo Belence Alves dos Prazeres Filho,5,9,9,15,3,2
1163,2023,12,Estádio Governador Magalhães Pinto,17478,61927,Cruzeiro,1,São Paulo,0,Ramon Abatti,6,5,14,15,1,8
1164,2023,15,Estádio Governador Magalhães Pinto,22123,61927,Cruzeiro,0,Coritiba FC,0,Leandro Pedro Vuaden,11,8,14,11,1,5
1165,2023,18,Estádio Governador Magalhães Pinto,44759,61927,Cruzeiro,0,Botafogo,0,Raphael Claus,8,1,17,7,1,1
1166,2023,22,Estádio Governador Magalhães Pinto,29417,61927,Cruzeiro,0,RB Bragantino,0,Wagner do Nascimento Magalhães,8,5,16,15,4,3
1167,2023,29,Estádio Governador Magalhães Pinto,36104,61927,Cruzeiro,3,EC Bahia,0,Flavio Rodrigues de Souza,1,2,11,10,1,1
1168,2023,1,Estádio Alfredo Jaconi ,13997,23540,Grêmio,1,Santos,0,Wilton Sampaio,4,11,12,16,1,1
1169,2023,34,Arena Barueri,19358,32500,Palmeiras,3,Internacional,0,Paulo Cesar Zanovelli,6,3,13,13,3,1
1170,2023,1,Estádio Jornalista Mário Filho,42848,78838,Flamengo,3,Coritiba FC,0,Rodrigo Jose Pereira de Lima,6,3,20,17,1,2
1171,2023,5,Estádio Jornalista Mário Filho,44948,78838,Flamengo,2,Goiás,0,Savio Pereira Sampaio,8,7,21,9,1,1
1172,2023,7,Estádio Jornalista Mário Filho,64871,78838,Flamengo,1,Corinthians,0,Rafael Rodrigo Klein,6,9,9,12,0,2
1173,2023,10,Estádio Jornalista Mário Filho,62967,78838,Flamengo,3,Grêmio,0,Savio Pereira Sampaio,3,7,20,17,1,1
1174,2023,13,Estádio Jornalista Mário Filho,64853,78838,Flamengo,2,Fortaleza,0,Savio Pereira Sampaio,5,4,13,14,1,2
1175,2023,21,Estádio Jornalista Mário Filho,58892,78838,Flamengo,0,Internacional,0,Edina Alves Batista,6,3,14,20,1,3
1176,2023,25,Estádio Jornalista Mário Filho,46472,78838,Flamengo,1,EC Bahia,0,Savio Pereira Sampaio,12,2,11,13,1,3
1177,2023,28,Estádio Jornalista Mário Filho,69473,78838,Flamengo,1,Vasco da Gama,0,Raphael Claus,7,8,10,15,1,1
1178,2023,30,Estádio Jornalista Mário Filho,57699,78838,Flamengo,1,RB Bragantino,0,Braulio da Silva Machado,8,6,10,15,2,2
1179,2023,33,Estádio Jornalista Mário Filho,64590,78838,Flamengo,3,Palmeiras,0,Rodrigo Jose Pereira de Lima,4,5,13,17,0,3
1180,2023,20,Estádio Jornalista Mário Filho,53540,78584,Vasco da Gama,1,Atlético-MG,0,Braulio da Silva Machado,3,7,20,14,1,0
1181,2023,1,Allianz Parque,35835,,Palmeiras,2,Cuiabá-MT,1,Paulo Cesar Zanovelli,4,4,23,12,3,2
1182,2023,16,Arena Pantanal,34072,,Cuiabá-MT,2,São Paulo,1,Bruno Mota Correia,2,4,9,17,2,0
1183,2023,18,Arena Fonte Nova,34313,,EC Bahia,3,América-MG,1,Matheus Delgado Candançan,7,2,20,19,2,3
1184,2023,21,Estádio Governador Plácido Castelo,12467,,Fortaleza,3,Coritiba FC,1,Matheus Delgado Candançan,2,3,22,22,1,0
1185,2023,23,Estádio Governador Plácido Castelo,32690,,Fortaleza,2,Corinthians,1,Rodrigo Jose Pereira de Lima,6,3,14,17,0,1
1186,2023,4,Arena Fonte Nova,37936,47364,EC Bahia,3,Coritiba FC,1,Bruno Mota Correia,3,5,28,24,1,2
1187,2023,7,Arena Fonte Nova,32519,47364,EC Bahia,1,Goiás,1,Denis Ribeiro Serafim,4,6,19,13,1,6
1188,2023,22,Arena Fonte Nova,46705,47364,EC Bahia,1,Vasco da Gama,1,Ramon Abatti,6,0,22,17,2,2
1189,2023,34,Arena Fonte Nova,33978,47364,EC Bahia,1,Athletico-PR,1,Rafael Rodrigo Klein,11,5,8,14,0,0
1190,2023,36,Arena Fonte Nova,46288,47364,EC Bahia,0,São Paulo,1,Braulio da Silva Machado,3,5,15,11,0,3
1191,2023,38,Arena Fonte Nova,28019,47364,EC Bahia,4,Atlético-MG,1,Ramon Abatti,3,5,16,10,2,3
1192,2023,3,Estádio São Januário,19223,24584,Vasco da Gama,0,EC Bahia,1,Flavio Rodrigues de Souza,7,6,19,19,5,0
1193,2023,6,Estádio São Januário,19108,24584,Vasco da Gama,0,Santos,1,Rodrigo Jose Pereira de Lima,14,1,14,12,0,3
1194,2023,11,Estádio São Januário,17647,24584,Vasco da Gama,0,Goiás,1,Jean Pierre Goncalves Lima,8,2,20,24,4,3
1195,2023,14,Estádio São Januário,0,24584,Vasco da Gama,0,Cruzeiro,1,Savio Pereira Sampaio,4,6,7,18,3,1
1196,2023,24,Estádio São Januário,20321,24584,Vasco da Gama,5,Coritiba FC,1,Flavio Rodrigues de Souza,6,0,10,15,1,2
1197,2023,34,Estádio São Januário,19478,24584,Vasco da Gama,2,América-MG,1,Savio Pereira Sampaio,7,8,13,12,0,0
1198,2023,38,Estádio São Januário,20037,24584,Vasco da Gama,2,RB Bragantino,1,Wilton Sampaio,2,3,8,14,0,1
1199,2023,32,Estádio Municipal Parque do Sabiá,5706,53000,América-MG,1,Atlético-MG,1,Rodrigo Jose Pereira de Lima,0,4,11,20,0,2
1200,2023,1,Neo Química Arena ,41304,49205,Corinthians,2,Cruzeiro,1,Anderson Daronco,7,4,14,12,4,3
1201,2023,4,Neo Química Arena ,36512,49205,Corinthians,1,Fortaleza,1,Ramon Abatti,5,5,6,9,3,2
1202,2023,6,Neo Química Arena ,41434,49205,Corinthians,1,São Paulo,1,Bruno Arleu de Araújo,5,4,16,18,0,2
1203,2023,10,Neo Química Arena ,40512,49205,Corinthians,1,Cuiabá-MT,1,André Luiz Skettino Policarpo Bento,8,6,11,13,1,1
1204,2023,13,Neo Química Arena ,42404,49205,Corinthians,0,RB Bragantino,1,Edina Alves Batista,4,2,15,17,5,1
1205,2023,17,Neo Química Arena ,0,49205,Corinthians,3,Vasco da Gama,1,Leandro Pedro Vuaden,0,6,12,11,0,0
1206,2023,19,Neo Química Arena ,42171,49205,Corinthians,3,Coritiba FC,1,Ramon Abatti,4,2,17,13,2,0
1207,2023,21,Neo Química Arena ,37316,49205,Corinthians,1,Goiás,1,Paulo Cesar Zanovelli,7,6,16,15,0,0
1208,2023,26,Neo Química Arena ,40800,49205,Corinthians,1,Flamengo,1,Anderson Daronco,2,8,5,13,2,0
1209,2023,28,Neo Química Arena ,38121,49205,Corinthians,1,América-MG,1,Yuri Elino Ferreira da Cruz,4,4,15,13,1,0
1210,2023,30,Neo Química Arena ,42248,49205,Corinthians,1,Santos,1,Anderson Daronco,10,3,22,14,3,1
1211,2023,33,Neo Química Arena ,30348,49205,Corinthians,1,Atlético-MG,1,Braulio da Silva Machado,5,6,8,19,3,0
1212,2023,3,Estádio Major Antônio Couto Pereira,25210,40502,Coritiba FC,1,São Paulo,1,Rafael Rodrigo Klein,7,6,14,12,2,2
1213,2023,5,Estádio Major Antônio Couto Pereira,20880,40502,Coritiba FC,1,Vasco da Gama,1,Ramon Abatti,5,5,22,15,1,3
1214,2023,11,Estádio Major Antônio Couto Pereira,25983,40502,Coritiba FC,0,Internacional,1,André Luiz Skettino Policarpo Bento,10,5,23,14,1,6
1215,2023,14,Estádio Major Antônio Couto Pereira,24653,40502,Coritiba FC,3,América-MG,1,Rafael Rodrigo Klein,7,8,16,20,2,0
1216,2023,18,Estádio Major Antônio Couto Pereira,34010,40502,Coritiba FC,0,RB Bragantino,1,Yuri Elino Ferreira da Cruz,3,4,21,22,2,0
1217,2023,32,Estádio Major Antônio Couto Pereira,12942,40502,Coritiba FC,0,Goiás,1,Rafael Rodrigo Klein,5,9,17,22,0,1
1218,2023,36,Estádio Major Antônio Couto Pereira,0,40502,Coritiba FC,1,Botafogo,1,Rodrigo Jose Pereira de Lima,3,10,15,11,0,0
1219,2023,4,Estádio Jornalista Mário Filho,39850,82238,Fluminense,1,Vasco da Gama,1,Wilton Sampaio,9,1,12,19,1,1
1220,2023,9,Estádio Jornalista Mário Filho,27228,82238,Fluminense,2,RB Bragantino,1,Rodrigo Jose Pereira de Lima,6,6,10,12,2,1
1221,2023,12,Estádio Jornalista Mário Filho,24507,82238,Fluminense,2,EC Bahia,1,Savio Pereira Sampaio,9,10,9,11,2,0
1222,2023,18,Estádio Jornalista Mário Filho,31037,82238,Fluminense,2,Palmeiras,1,Ramon Abatti,0,8,18,22,3,3
1223,2023,20,Estádio Jornalista Mário Filho,35562,82238,Fluminense,3,América-MG,1,Flavio Rodrigues de Souza,7,1,7,12,3,0
1224,2023,35,Estádio Jornalista Mário Filho,19219,82238,Fluminense,2,Coritiba FC,1,Matheus Delgado Candançan,6,5,15,10,1,3
1225,2023,11,Estádio General Sylvio Raulino de Oliveira,7788,18238,Fluminense,1,Atlético-MG,1,Ramon Abatti,3,5,20,19,5,0
1226,2023,37,Estádio Governador Magalhães Pinto,53856,61000,Atlético-MG,2,São Paulo,1,Savio Pereira Sampaio,3,5,15,9,0,0
1227,2023,1,Estádio Olímpico Nilton Santos,11708,46931,Botafogo,2,São Paulo,1,Ramon Abatti,3,7,20,13,2,1
1228,2023,17,Estádio Olímpico Nilton Santos,43071,46931,Botafogo,4,Coritiba FC,1,João Vitor Gobi,7,3,14,12,0,1
1229,2023,19,Estádio Olímpico Nilton Santos,39598,46931,Botafogo,3,Internacional,1,Flavio Rodrigues de Souza,7,3,15,10,0,4
1230,2023,25,Estádio Olímpico Nilton Santos,34294,46931,Botafogo,1,Goiás,1,Braulio da Silva Machado,8,3,18,16,1,2
1231,2023,28,Estádio Olímpico Nilton Santos,36908,46931,Botafogo,1,Athletico-PR,1,Matheus Delgado Candançan,6,3,11,12,1,4
1232,2023,30,Estádio Olímpico Nilton Santos,30659,46931,Botafogo,0,Cuiabá-MT,1,Wilton Sampaio,7,2,12,17,2,4
1233,2023,35,Estádio Olímpico Nilton Santos,29387,46931,Botafogo,1,Santos,1,Wilton Sampaio,4,5,14,15,1,4
1234,2023,8,Estádio Cícero Pompeu de Toledo,45429,72039,São Paulo,2,Goiás,1,Rafael Rodrigo Klein,11,5,12,16,3,1
1235,2023,11,Estádio Cícero Pompeu de Toledo,22882,72039,São Paulo,2,Athletico-PR,1,Savio Pereira Sampaio,4,4,15,11,3,2
1236,2023,15,Estádio Cícero Pompeu de Toledo,58127,72039,São Paulo,4,Santos,1,Braulio da Silva Machado,4,3,21,16,2,2
1237,2023,22,Estádio Cícero Pompeu de Toledo,31720,72039,São Paulo,2,Coritiba FC,1,Savio Pereira Sampaio,4,3,12,12,2,0
1238,2023,25,Estádio Cícero Pompeu de Toledo,56735,72039,São Paulo,2,Corinthians,1,Flavio Rodrigues de Souza,11,4,14,14,2,1
1239,2023,7,Arena do Grêmio,39438,60540,Grêmio,3,Internacional,1,Flavio Rodrigues de Souza,3,7,14,15,1,1
1240,2023,9,Arena do Grêmio,42207,60540,Grêmio,2,São Paulo,1,Wilton Sampaio,6,8,9,13,3,2
1241,2023,11,Arena do Grêmio,15864,60540,Grêmio,3,América-MG,1,Edina Alves Batista,10,2,10,11,2,3
1242,2023,12,Arena do Grêmio,37048,60540,Grêmio,5,Coritiba FC,1,João Vitor Gobi,8,5,10,17,2,4
1243,2023,19,Arena do Grêmio,38712,60540,Grêmio,2,Fluminense,1,Rodrigo Jose Pereira de Lima,3,8,11,7,3,2
1244,2023,34,Arena do Grêmio,51842,60540,Grêmio,0,Corinthians,1,Rodrigo Jose Pereira de Lima,12,1,15,6,2,0
1245,2023,36,Arena do Grêmio,38683,60540,Grêmio,2,Goiás,1,Marcelo de Lima Henrique  ,6,3,16,14,0,1
1246,2023,4,Ligga Arena,32949,42372,Athletico-PR,2,Flamengo,1,Raphael Claus,2,8,15,11,2,0
1247,2023,22,Ligga Arena,18009,42372,Athletico-PR,1,Atlético-MG,1,Flavio Rodrigues de Souza,12,7,13,13,1,1
1248,2023,24,Ligga Arena,25967,42372,Athletico-PR,2,Internacional,1,Wagner do Nascimento Magalhães,7,5,12,17,1,1
1249,2023,26,Ligga Arena,15388,42372,Athletico-PR,1,RB Bragantino,1,Yuri Elino Ferreira da Cruz,8,7,15,15,6,0
1250,2023,30,Ligga Arena,27604,42372,Athletico-PR,1,São Paulo,1,Rafael Rodrigo Klein,4,3,13,12,3,0
1251,2023,33,Ligga Arena,19831,42372,Athletico-PR,1,Fortaleza,1,Raphael Claus,15,2,20,12,3,1
1252,2023,8,Estádio Governador Magalhães Pinto,53236,57483,Atlético-MG,1,Palmeiras,1,Braulio da Silva Machado,3,3,27,15,0,3
1253,2023,10,Estádio Governador Magalhães Pinto,28786,57483,Atlético-MG,1,RB Bragantino,1,Rafael Rodrigo Klein,7,2,8,14,5,1
1254,2023,14,Estádio Governador Magalhães Pinto,21086,57483,Atlético-MG,0,Corinthians,1,Rodrigo Jose Pereira de Lima,10,2,15,7,0,0
1255,2023,9,Estádio Municipal Parque do Sabiá,34344,54927,Cruzeiro,0,Atlético-MG,1,Savio Pereira Sampaio,12,4,19,21,3,5
1256,2023,9,Estádio Urbano Caldeira,9600,20120,Santos,1,Internacional,1,Paulo Cesar Zanovelli,5,5,19,12,0,0
1257,2023,18,Estádio Urbano Caldeira,0,20120,Santos,1,Athletico-PR,1,André Luiz Skettino Policarpo Bento,3,3,19,27,2,2
1258,2023,20,Estádio Urbano Caldeira,12933,20120,Santos,2,Grêmio,1,Paulo Cesar Zanovelli,9,4,16,21,0,2
1259,2023,25,Estádio Urbano Caldeira,8342,20120,Santos,4,Vasco da Gama,1,Anderson Daronco,5,11,19,12,4,2
1260,2023,29,Estádio Urbano Caldeira,12205,20120,Santos,2,Coritiba FC,1,Wagner do Nascimento Magalhães,11,2,15,21,1,2
1261,2023,1,Estádio Nabi Abi Chedid,3368,13212,RB Bragantino,2,EC Bahia,1,Maguielson Lima Barbosa,4,7,20,13,2,3
1262,2023,19,Estádio Nabi Abi Chedid,5553,13212,RB Bragantino,1,Vasco da Gama,1,Anderson Daronco,7,6,12,17,0,3
1263,2023,25,Estádio Nabi Abi Chedid,9093,13212,RB Bragantino,2,Palmeiras,1,Wagner do Nascimento Magalhães,6,4,14,20,0,3
1264,2023,20,Estádio Beira-Rio,21134,50848,Internacional,0,Fortaleza,1,Yuri Elino Ferreira da Cruz,10,6,14,12,1,1
1265,2023,23,Estádio Beira-Rio,20763,50848,Internacional,2,São Paulo,1,Paulo Cesar Zanovelli,4,7,17,14,0,0
1266,2023,28,Estádio Beira-Rio,36584,50848,Internacional,7,Santos,1,Paulo Cesar Zanovelli,3,6,18,9,2,0
1267,2023,31,Estádio Beira-Rio,14961,50848,Internacional,1,América-MG,1,Flavio Rodrigues de Souza,3,5,15,14,0,2
1268,2023,38,Estádio Beira-Rio,27365,50848,Internacional,3,Botafogo,1,Flavio Rodrigues de Souza,1,5,10,10,2,3
1269,2023,3,Estádio Raimundo Sampaio,15037,24483,Atlético-MG,2,Athletico-PR,1,Ramon Abatti,1,5,18,11,2,3
1270,2023,1,Estádio Governador Plácido Castelo,30191,60326,Fortaleza,1,Internacional,1,Edina Alves Batista,5,1,18,13,0,2
1271,2023,12,Estádio Governador Plácido Castelo,27109,60326,Fortaleza,2,Atlético-MG,1,Leandro Pedro Vuaden,3,8,10,13,1,1
1272,2023,15,Estádio Governador Plácido Castelo,43048,60326,Fortaleza,0,Cuiabá-MT,1,Yuri Elino Ferreira da Cruz,10,0,17,17,2,2
1273,2023,25,Estádio Governador Plácido Castelo,23634,60326,Fortaleza,1,Grêmio,1,Raphael Claus,3,7,10,12,1,1
1274,2023,30,Estádio Governador Plácido Castelo,30804,60326,Fortaleza,0,Cruzeiro,1,Savio Pereira Sampaio,11,1,16,14,6,0
1275,2023,4,Estádio Raimundo Sampaio,21191,25000,Cruzeiro,2,Santos,1,Bruno Arleu de Araújo,4,4,17,15,0,5
1276,2023,7,Estádio Raimundo Sampaio,2488,25000,América-MG,2,Fortaleza,1,Luiz Flávio de Oliveira ,1,2,14,8,0,1
1277,2023,15,Estádio Raimundo Sampaio,8498,25000,América-MG,0,Vasco da Gama,1,Ramon Abatti,3,8,16,15,1,2
1278,2023,16,Estádio Raimundo Sampaio,21688,25000,Cruzeiro,0,Goiás,1,Caio Max Augusto Vieira,13,1,8,21,2,2
1279,2023,19,Estádio Raimundo Sampaio,2888,25000,América-MG,0,Goiás,1,Luiz Flávio de Oliveira ,7,3,12,12,2,1
1280,2023,21,Estádio Raimundo Sampaio,5105,25000,América-MG,2,São Paulo,1,Rodrigo Jose Pereira de Lima,4,6,21,9,2,0
1281,2023,28,Arena MRV,42058,46000,Atlético-MG,0,Cruzeiro,1,Ramon Abatti,1,7,24,15,0,3
1282,2023,31,Arena MRV,28898,46000,Atlético-MG,3,Fortaleza,1,Matheus Delgado Candançan,0,4,10,14,1,1
1283,2023,34,Arena MRV,29173,46000,Atlético-MG,2,Goiás,1,Marcelo de Lima Henrique  ,3,7,17,16,1,3
1284,2023,2,Estádio Serra Dourada,10162,14525,Goiás,3,Corinthians,1,Bruno Arleu de Araújo,5,8,21,23,4,1
1285,2023,6,Estádio Serra Dourada,9092,14525,Goiás,2,Botafogo,1,Rafael Rodrigo Klein,4,7,23,18,2,2
1286,2023,9,Estádio Serra Dourada,6987,14525,Goiás,0,Cuiabá-MT,1,Marcelo de Lima Henrique  ,4,5,19,14,2,1
1287,2023,17,Estádio Serra Dourada,12311,14525,Goiás,1,Grêmio,1,Paulo Cesar Zanovelli,6,5,20,11,2,1
1288,2023,20,Estádio Serra Dourada,8325,14525,Goiás,1,Athletico-PR,1,Marcelo de Lima Henrique  ,4,7,15,16,2,2
1289,2023,30,Estádio Serra Dourada,12904,14525,Goiás,1,Vasco da Gama,1,Flavio Rodrigues de Souza,7,2,17,12,0,1
1290,2023,33,Estádio Serra Dourada,11836,14525,Goiás,0,Santos,1,Paulo Cesar Zanovelli,5,6,19,13,2,1
1291,2023,35,Estádio Serra Dourada,9143,14525,Goiás,0,Cruzeiro,1,Ramon Abatti,4,5,18,17,0,3
1292,2023,2,Estádio Beira-Rio,45751,56000,Internacional,2,Flamengo,1,Ramon Abatti,6,2,14,13,2,3
1293,2023,10,Estádio Beira-Rio,18044,56000,Internacional,2,Vasco da Gama,1,Edina Alves Batista,7,6,13,21,0,4
1294,2023,3,Allianz Parque,41457,43713,Palmeiras,2,Corinthians,1,Wilton Sampaio,12,3,20,15,0,1
1295,2023,5,Allianz Parque,37532,43713,Palmeiras,4,Grêmio,1,Braulio da Silva Machado,7,4,10,13,2,0
1296,2023,6,Allianz Parque,39488,43713,Palmeiras,1,RB Bragantino,1,Savio Pereira Sampaio,15,6,12,19,3,2
1297,2023,9,Allianz Parque,33570,43713,Palmeiras,3,Coritiba FC,1,Felipe Fernandes,11,5,15,13,3,0
1298,2023,12,Allianz Parque,38877,43713,Palmeiras,0,Botafogo,1,Anderson Daronco,12,1,17,14,4,0
1299,2023,14,Allianz Parque,40229,43713,Palmeiras,1,Flamengo,1,Ramon Abatti,4,7,13,16,5,3
1300,2023,16,Allianz Parque,39699,43713,Palmeiras,3,Fortaleza,1,Rafael Rodrigo Klein,,,,,,
1301,2023,2,Arena Pantanal,9267,42968,Cuiabá-MT,1,RB Bragantino,1,Caio Max Augusto Vieira,4,5,17,21,3,2
1302,2023,8,Arena Pantanal,8660,42968,Cuiabá-MT,1,Coritiba FC,1,Denis Ribeiro Serafim,2,6,8,13,0,3
1303,2023,11,Arena Pantanal,13981,42968,Cuiabá-MT,0,Botafogo,1,Flavio Rodrigues de Souza,6,2,11,13,2,2
1304,2023,14,Arena Pantanal,10149,42968,Cuiabá-MT,1,EC Bahia,1,Wagner do Nascimento Magalhães,5,5,12,13,9,0
1305,2023,28,Arena Pantanal,14956,42968,Cuiabá-MT,1,Goiás,1,Anderson Daronco,13,2,13,17,4,5
1306,2023,29,Arena Pantanal,36620,42968,Cuiabá-MT,0,Corinthians,1,André Luiz Skettino Policarpo Bento,6,5,11,13,2,0
1307,2023,34,Arena Pantanal,14728,42968,Cuiabá-MT,2,Fortaleza,1,Caio Max Augusto Vieira,2,9,7,15,2,2
1308,2023,7,Estádio Joaquim Henrique Nogueira,15722,40927,Cruzeiro,0,Cuiabá-MT,1,Savio Pereira Sampaio,6,2,16,15,5,2
1309,2023,11,Estádio Governador Magalhães Pinto,28494,61927,Cruzeiro,0,Fortaleza,1,Bruno Arleu de Araújo,5,2,9,12,1,7
1310,2023,20,Estádio Governador Magalhães Pinto,36202,61927,Cruzeiro,1,Corinthians,1,Rafael Rodrigo Klein,10,3,17,13,1,1
